sku,facility_code,on_hand,reserved,available,reorder_point,safety_stock,projected_stockout_days,status,bin_location
ZCPSM-AS-L-B0,FC-CMH,253,18,235,80,32,42,in stock,CMH-21-C
ZCPSM-AS-L-CS,FC-MEM,335,19,316,80,32,55,in stock,MEM-28-E
ZCPSM-AS-L-CS,FC-CLT,263,34,229,80,32,43,in stock,CLT-19-C
ZCPSM-AS-L-CS,FC-SEA,101,12,89,80,32,16,in stock,SEA-51-A
ZCPSM-AS-L-CS,FC-DFW,291,30,261,80,32,48,in stock,DFW-18-A
ZCPSM-AS-L-CS,FC-EWR,290,31,259,80,32,48,in stock,EWR-18-F
ZCPSM-AS-L-CS,FC-RNO,291,44,247,80,32,48,in stock,RNO-06-B
ZCPSM-AS-L-CS,FC-CMH,376,33,343,80,32,62,in stock,CMH-37-B
ZCPSM-AS-L-RR,FC-MEM,72,12,60,40,16,24,in stock,MEM-10-A
ZCPSM-AS-L-RR,FC-CLT,107,8,99,40,16,35,in stock,CLT-13-B
ZCPSM-AS-L-RR,FC-SEA,143,12,131,40,16,47,in stock,SEA-01-B
ZCPSM-AS-L-RR,FC-DFW,21,3,18,40,16,7,low stock,DFW-05-A
ZCPSM-AS-L-RR,FC-EWR,55,7,48,40,16,18,in stock,EWR-40-C
ZCPSM-AS-L-RR,FC-RNO,126,10,116,40,16,42,in stock,RNO-09-D
ZCPSM-AS-L-RR,FC-CMH,68,5,63,40,16,22,in stock,CMH-22-D
ZCPSM-AS-L-T0,FC-MEM,138,10,128,60,24,34,in stock,MEM-47-C
ZCPSM-AS-L-T0,FC-CLT,258,11,247,60,24,64,in stock,CLT-33-B
ZCPSM-AS-L-T0,FC-SEA,230,11,219,60,24,57,in stock,SEA-54-B
ZCPSM-AS-L-T0,FC-DFW,262,41,221,60,24,65,in stock,DFW-01-E
ZCPSM-AS-L-T0,FC-EWR,119,17,102,60,24,29,in stock,EWR-08-D
ZCPSM-AS-L-T0,FC-RNO,23,2,21,60,24,5,low stock,RNO-58-F
ZCPSM-AS-L-T0,FC-CMH,133,19,114,60,24,33,in stock,CMH-43-E
ZCPSM-AS-XL-B0,FC-MEM,62,5,57,40,16,20,in stock,MEM-49-E
ZCPSM-AS-XL-B0,FC-CLT,106,6,100,40,16,35,in stock,CLT-12-F
ZCPSM-AS-XL-B0,FC-SEA,144,2,142,40,16,48,in stock,SEA-19-F
ZCPSM-AS-XL-B0,FC-DFW,133,0,133,40,16,44,in stock,DFW-41-B
ZCPSM-AS-XL-B0,FC-EWR,35,5,30,40,16,11,low stock,EWR-16-E
ZCPSM-AS-XL-B0,FC-RNO,77,4,73,40,16,25,in stock,RNO-39-E
ZCPSM-AS-XL-B0,FC-CMH,100,2,98,40,16,33,in stock,CMH-25-B
ZCPSM-AS-XL-CS,FC-MEM,434,38,396,100,40,62,in stock,MEM-14-B
ZCPSM-AS-XL-CS,FC-CLT,227,20,207,100,40,32,in stock,CLT-29-D
ZCPSM-AS-XL-CS,FC-SEA,9,1,8,100,40,1,critical,SEA-35-B
ZCPSM-AS-XL-CS,FC-DFW,85,1,84,100,40,12,low stock,DFW-18-E
ZCPSM-AS-XL-CS,FC-EWR,325,36,289,100,40,46,in stock,EWR-47-F
ZCPSM-AS-XL-CS,FC-RNO,28,1,27,100,40,4,low stock,RNO-27-E
ZCPSM-AS-XL-CS,FC-CMH,288,42,246,100,40,41,in stock,CMH-35-F
ZCPSM-AS-XL-RR,FC-MEM,86,0,86,60,24,21,in stock,MEM-26-A
ZCPSM-AS-XL-RR,FC-CLT,236,13,223,60,24,59,in stock,CLT-05-C
ZCPSM-AS-XL-RR,FC-SEA,129,2,127,60,24,32,in stock,SEA-47-A
ZCPSM-AS-XL-RR,FC-DFW,296,37,259,60,24,74,in stock,DFW-15-A
ZCPSM-AS-XL-RR,FC-EWR,4,0,4,60,24,1,critical,EWR-29-B
ZCPSM-AS-XL-RR,FC-RNO,123,5,118,60,24,30,in stock,RNO-29-E
ZCPSM-AS-XL-RR,FC-CMH,62,6,56,60,24,15,in stock,CMH-06-F
ZCPSM-AS-XL-T0,FC-MEM,426,19,407,100,40,60,in stock,MEM-05-E
ZCPSM-AS-XL-T0,FC-CLT,262,35,227,100,40,37,in stock,CLT-22-F
ZCPSM-AS-XL-T0,FC-SEA,261,20,241,100,40,37,in stock,SEA-32-B
ZCPSM-AS-XL-T0,FC-DFW,492,46,446,100,40,70,in stock,DFW-40-B
ZCPSM-AS-XL-T0,FC-EWR,258,33,225,100,40,36,in stock,EWR-18-D
ZCPSM-AS-XL-T0,FC-RNO,439,7,432,100,40,62,in stock,RNO-29-F
ZCPSM-AS-XL-T0,FC-CMH,456,44,412,100,40,65,in stock,CMH-31-D
ZCPSW-AS-S-B0,FC-MEM,173,12,161,60,24,43,in stock,MEM-16-B
ZCPSW-AS-S-B0,FC-CLT,30,2,28,60,24,7,low stock,CLT-09-D
ZCPSW-AS-S-B0,FC-SEA,221,0,221,60,24,55,in stock,SEA-45-E
ZCPSW-AS-S-B0,FC-DFW,56,2,54,60,24,14,low stock,DFW-17-E
ZCPSW-AS-S-B0,FC-EWR,32,4,28,60,24,8,low stock,EWR-50-A
ZCPSW-AS-S-B0,FC-RNO,24,0,24,60,24,6,low stock,RNO-07-E
ZCPSW-AS-S-B0,FC-CMH,87,11,76,60,24,21,in stock,CMH-10-D
ZCPSW-AS-S-CS,FC-MEM,10,1,9,100,40,1,critical,MEM-18-A
ZCPSW-AS-S-CS,FC-CLT,425,47,378,100,40,60,in stock,CLT-05-C
ZCPSW-AS-S-CS,FC-SEA,207,18,189,100,40,29,in stock,SEA-55-D
ZCPSW-AS-S-CS,FC-DFW,187,31,156,100,40,26,in stock,DFW-38-C
ZCPSW-AS-S-CS,FC-EWR,192,9,183,100,40,27,in stock,EWR-07-C
ZCPSW-AS-S-CS,FC-RNO,243,14,229,100,40,34,in stock,RNO-07-C
ZCPSW-AS-S-CS,FC-CMH,317,10,307,100,40,45,in stock,CMH-20-A
ZCPSW-AS-S-RR,FC-MEM,1,0,1,100,40,0,critical,MEM-29-E
ZCPSW-AS-S-RR,FC-CLT,108,12,96,100,40,15,in stock,CLT-15-E
ZCPSW-AS-S-RR,FC-SEA,54,7,47,100,40,7,low stock,SEA-01-D
ZCPSW-AS-S-RR,FC-DFW,101,15,86,100,40,14,in stock,DFW-28-F
ZCPSW-AS-S-RR,FC-EWR,5,1,4,100,40,0,critical,EWR-08-B
ZCPSW-AS-S-RR,FC-RNO,399,58,341,100,40,57,in stock,RNO-24-A
ZCPSW-AS-S-RR,FC-CMH,99,4,95,100,40,14,low stock,CMH-46-A
ZCPSW-AS-S-T0,FC-MEM,158,22,136,60,24,39,in stock,MEM-52-C
ZCPSW-AS-S-T0,FC-CLT,42,4,38,60,24,10,low stock,CLT-35-C
ZCPSW-AS-S-T0,FC-SEA,16,1,15,60,24,4,low stock,SEA-57-D
ZCPSW-AS-S-T0,FC-DFW,5,1,4,60,24,1,critical,DFW-12-A
ZCPSW-AS-S-T0,FC-EWR,183,20,163,60,24,45,in stock,EWR-50-F
ZCPSW-AS-S-T0,FC-RNO,97,11,86,60,24,24,in stock,RNO-08-F
ZCPSW-AS-S-T0,FC-CMH,199,14,185,60,24,49,in stock,CMH-39-B
ZCPSW-AS-M-B0,FC-MEM,211,16,195,100,40,30,in stock,MEM-21-E
ZCPSW-AS-M-B0,FC-CLT,139,15,124,100,40,19,in stock,CLT-37-A
ZCPSW-AS-M-B0,FC-SEA,330,34,296,100,40,47,in stock,SEA-03-B
ZCPSW-AS-M-B0,FC-DFW,399,34,365,100,40,57,in stock,DFW-57-F
ZCPSW-AS-M-B0,FC-EWR,232,30,202,100,40,33,in stock,EWR-02-B
ZCPSW-AS-M-B0,FC-RNO,238,14,224,100,40,34,in stock,RNO-53-F
ZCPSW-AS-M-B0,FC-CMH,329,18,311,100,40,47,in stock,CMH-57-E
ZCPSW-AS-M-CS,FC-MEM,489,43,446,120,48,54,in stock,MEM-23-B
ZCPSW-AS-M-CS,FC-CLT,267,38,229,120,48,29,in stock,CLT-24-A
ZCPSW-AS-M-CS,FC-SEA,291,35,256,120,48,32,in stock,SEA-07-D
ZCPSW-AS-M-CS,FC-DFW,588,14,574,120,48,65,in stock,DFW-34-C
ZCPSW-AS-M-CS,FC-EWR,151,9,142,120,48,16,in stock,EWR-15-D
ZCPSW-AS-M-CS,FC-RNO,376,20,356,120,48,41,in stock,RNO-43-C
ZCPSW-AS-M-CS,FC-CMH,475,69,406,120,48,52,in stock,CMH-24-B
ZCPSW-AS-M-RR,FC-MEM,81,13,68,40,16,27,in stock,MEM-48-E
ZCPSW-AS-M-RR,FC-CLT,12,0,12,40,16,4,low stock,CLT-08-E
ZCPSW-AS-M-RR,FC-SEA,130,18,112,40,16,43,in stock,SEA-25-A
ZCPSW-AS-M-RR,FC-DFW,189,19,170,40,16,63,in stock,DFW-27-F
ZCPSW-AS-M-RR,FC-EWR,164,17,147,40,16,54,in stock,EWR-24-A
ZCPSW-AS-M-RR,FC-RNO,161,0,161,40,16,53,in stock,RNO-43-C
ZCPSW-AS-M-RR,FC-CMH,166,0,166,40,16,55,in stock,CMH-58-B
ZCPSW-AS-M-T0,FC-MEM,52,1,51,60,24,13,low stock,MEM-26-D
ZCPSW-AS-M-T0,FC-CLT,75,3,72,60,24,18,in stock,CLT-11-F
ZCPSW-AS-M-T0,FC-SEA,151,10,141,60,24,37,in stock,SEA-52-B
ZCPSW-AS-M-T0,FC-DFW,149,20,129,60,24,37,in stock,DFW-01-B
ZCPSW-AS-M-T0,FC-EWR,102,1,101,60,24,25,in stock,EWR-29-D
ZCPSW-AS-M-T0,FC-RNO,31,5,26,60,24,7,low stock,RNO-13-F
ZCPSW-AS-M-T0,FC-CMH,145,0,145,60,24,36,in stock,CMH-28-C
ZCPSW-AS-L-B0,FC-MEM,24,1,23,40,16,8,low stock,MEM-08-C
ZCPSW-AS-L-B0,FC-CLT,153,9,144,40,16,51,in stock,CLT-51-B
ZCPSW-AS-L-B0,FC-SEA,7,0,7,40,16,2,critical,SEA-43-C
ZCPSW-AS-L-B0,FC-DFW,123,20,103,40,16,41,in stock,DFW-46-D
ZCPSW-AS-L-B0,FC-EWR,114,3,111,40,16,38,in stock,EWR-08-A
ZCPSW-AS-L-B0,FC-RNO,71,4,67,40,16,23,in stock,RNO-49-C
ZCPSW-AS-L-B0,FC-CMH,200,0,200,40,16,66,in stock,CMH-52-E
ZCPSW-AS-L-CS,FC-MEM,383,49,334,80,32,63,in stock,MEM-23-E
ZCPSW-AS-L-CS,FC-CLT,392,4,388,80,32,65,in stock,CLT-41-F
ZCPSW-AS-L-CS,FC-SEA,200,10,190,80,32,33,in stock,SEA-24-E
ZCPSW-AS-L-CS,FC-DFW,26,2,24,80,32,4,low stock,DFW-10-C
ZCPSW-AS-L-CS,FC-EWR,360,59,301,80,32,60,in stock,EWR-39-C
ZCPSW-AS-L-CS,FC-RNO,21,2,19,80,32,3,critical,RNO-13-F
ZCPSW-AS-L-CS,FC-CMH,83,11,72,80,32,13,in stock,CMH-29-A
ZCPSW-AS-L-RR,FC-MEM,592,33,559,120,48,65,in stock,MEM-50-B
ZCPSW-AS-L-RR,FC-CLT,143,0,143,120,48,15,in stock,CLT-13-C
ZCPSW-AS-L-RR,FC-SEA,190,20,170,120,48,21,in stock,SEA-17-F
ZCPSW-AS-L-RR,FC-DFW,41,2,39,120,48,4,low stock,DFW-20-A
ZCPSW-AS-L-RR,FC-EWR,417,27,390,120,48,46,in stock,EWR-43-C
ZCPSW-AS-L-RR,FC-RNO,396,45,351,120,48,44,in stock,RNO-12-B
ZCPSW-AS-L-RR,FC-CMH,494,2,492,120,48,54,in stock,CMH-27-F
ZCPSW-AS-L-T0,FC-MEM,142,16,126,40,16,47,in stock,MEM-45-D
ZCPSW-AS-L-T0,FC-CLT,153,21,132,40,16,51,in stock,CLT-19-A
ZCPSW-AS-L-T0,FC-SEA,158,8,150,40,16,52,in stock,SEA-29-E
ZCPSW-AS-L-T0,FC-DFW,27,1,26,40,16,9,low stock,DFW-15-A
ZCPSW-AS-L-T0,FC-EWR,194,4,190,40,16,64,in stock,EWR-22-A
ZCPSW-AS-L-T0,FC-RNO,142,22,120,40,16,47,in stock,RNO-08-B
ZCPSW-AS-L-T0,FC-CMH,147,7,140,40,16,49,in stock,CMH-55-E
ZCPSW-AS-XL-B0,FC-MEM,146,24,122,100,40,20,in stock,MEM-27-D
ZCPSW-AS-XL-B0,FC-CLT,142,14,128,100,40,20,in stock,CLT-16-E
ZCPSW-AS-XL-B0,FC-SEA,74,0,74,100,40,10,low stock,SEA-34-A
ZCPSW-AS-XL-B0,FC-DFW,182,2,180,100,40,26,in stock,DFW-19-B
ZCPSW-AS-XL-B0,FC-EWR,205,12,193,100,40,29,in stock,EWR-32-E
ZCPSW-AS-XL-B0,FC-RNO,247,19,228,100,40,35,in stock,RNO-19-D
ZCPSW-AS-XL-B0,FC-CMH,271,42,229,100,40,38,in stock,CMH-23-B
ZCPSW-AS-XL-CS,FC-MEM,316,32,284,100,40,45,in stock,MEM-38-C
ZCPSW-AS-XL-CS,FC-CLT,260,40,220,100,40,37,in stock,CLT-49-F
ZCPSW-AS-XL-CS,FC-SEA,105,17,88,100,40,15,in stock,SEA-58-B
ZCPSW-AS-XL-CS,FC-DFW,355,21,334,100,40,50,in stock,DFW-38-A
ZCPSW-AS-XL-CS,FC-EWR,17,1,16,100,40,2,critical,EWR-10-D
ZCPSW-AS-XL-CS,FC-RNO,71,5,66,100,40,10,low stock,RNO-52-E
ZCPSW-AS-XL-CS,FC-CMH,119,18,101,100,40,17,in stock,CMH-31-E
ZCPSW-AS-XL-RR,FC-MEM,237,0,237,60,24,59,in stock,MEM-57-C
ZCPSW-AS-XL-RR,FC-CLT,230,5,225,60,24,57,in stock,CLT-59-D
ZCPSW-AS-XL-RR,FC-SEA,54,4,50,60,24,13,low stock,SEA-11-B
ZCPSW-AS-XL-RR,FC-DFW,39,6,33,60,24,9,low stock,DFW-30-A
ZCPSW-AS-XL-RR,FC-EWR,240,25,215,60,24,60,in stock,EWR-06-D
ZCPSW-AS-XL-RR,FC-RNO,95,2,93,60,24,23,in stock,RNO-21-E
ZCPSW-AS-XL-RR,FC-CMH,16,2,14,60,24,4,low stock,CMH-05-D
ZCPSW-AS-XL-T0,FC-MEM,152,6,146,80,32,25,in stock,MEM-04-D
ZCPSW-AS-XL-T0,FC-CLT,178,7,171,80,32,29,in stock,CLT-12-B
ZCPSW-AS-XL-T0,FC-SEA,313,31,282,80,32,52,in stock,SEA-07-D
ZCPSW-AS-XL-T0,FC-DFW,351,57,294,80,32,58,in stock,DFW-03-A
ZCPSW-AS-XL-T0,FC-EWR,179,12,167,80,32,29,in stock,EWR-16-C
ZCPSW-AS-XL-T0,FC-RNO,380,37,343,80,32,63,in stock,RNO-37-D
ZCPSW-AS-XL-T0,FC-CMH,130,11,119,80,32,21,in stock,CMH-27-C
ZCPSY-AS-S-B0,FC-MEM,185,11,174,80,32,30,in stock,MEM-44-B
ZCPSY-AS-S-B0,FC-CLT,306,36,270,80,32,51,in stock,CLT-55-C
ZCPSY-AS-S-B0,FC-SEA,26,3,23,80,32,4,low stock,SEA-53-D
ZCPSY-AS-S-B0,FC-DFW,286,38,248,80,32,47,in stock,DFW-08-F
ZCPSY-AS-S-B0,FC-EWR,354,14,340,80,32,59,in stock,EWR-25-E
ZCPSY-AS-S-B0,FC-RNO,206,32,174,80,32,34,in stock,RNO-54-A
ZCPSY-AS-S-B0,FC-CMH,41,0,41,80,32,6,low stock,CMH-24-B
ZCPSY-AS-S-CS,FC-MEM,52,4,48,100,40,7,low stock,MEM-13-E
ZCPSY-AS-S-CS,FC-CLT,6,1,5,100,40,0,critical,CLT-60-D
ZCPSY-AS-S-CS,FC-SEA,80,6,74,100,40,11,low stock,SEA-36-E
ZCPSY-AS-S-CS,FC-DFW,213,29,184,100,40,30,in stock,DFW-30-D
ZCPSY-AS-S-CS,FC-EWR,491,30,461,100,40,70,in stock,EWR-22-B
ZCPSY-AS-S-CS,FC-RNO,117,7,110,100,40,16,in stock,RNO-49-B
ZCPSY-AS-S-CS,FC-CMH,412,6,406,100,40,58,in stock,CMH-58-A
ZCPSY-AS-S-RR,FC-MEM,109,9,100,80,32,18,in stock,MEM-12-B
ZCPSY-AS-S-RR,FC-CLT,98,16,82,80,32,16,in stock,CLT-34-E
ZCPSY-AS-S-RR,FC-SEA,305,10,295,80,32,50,in stock,SEA-30-E
ZCPSY-AS-S-RR,FC-DFW,0,0,0,80,32,0,critical,DFW-40-D
ZCPSY-AS-S-RR,FC-EWR,336,2,334,80,32,56,in stock,EWR-52-D
ZCPSY-AS-S-RR,FC-RNO,392,48,344,80,32,65,in stock,RNO-10-A
ZCPSY-AS-S-RR,FC-CMH,391,27,364,80,32,65,in stock,CMH-38-E
ZCPSY-AS-S-T0,FC-MEM,89,4,85,100,40,12,low stock,MEM-55-F
ZCPSY-AS-S-T0,FC-CLT,291,14,277,100,40,41,in stock,CLT-13-F
ZCPSY-AS-S-T0,FC-SEA,152,10,142,100,40,21,in stock,SEA-43-F
ZCPSY-AS-S-T0,FC-DFW,318,41,277,100,40,45,in stock,DFW-05-D
ZCPSY-AS-S-T0,FC-EWR,230,14,216,100,40,32,in stock,EWR-55-B
ZCPSY-AS-S-T0,FC-RNO,70,3,67,100,40,10,low stock,RNO-10-E
ZCPSY-AS-S-T0,FC-CMH,472,12,460,100,40,67,in stock,CMH-42-D
ZCPSY-AS-M-B0,FC-MEM,111,6,105,40,16,37,in stock,MEM-18-F
ZCPSY-AS-M-B0,FC-CLT,115,5,110,40,16,38,in stock,CLT-13-B
ZCPSY-AS-M-B0,FC-SEA,177,23,154,40,16,59,in stock,SEA-28-F
ZCPSY-AS-M-B0,FC-DFW,153,16,137,40,16,51,in stock,DFW-58-D
ZCPSY-AS-M-B0,FC-EWR,163,16,147,40,16,54,in stock,EWR-42-B
ZCPSY-AS-M-B0,FC-RNO,108,13,95,40,16,36,in stock,RNO-55-A
ZCPSY-AS-M-B0,FC-CMH,107,11,96,40,16,35,in stock,CMH-19-B
ZCPSY-AS-M-CS,FC-MEM,402,22,380,120,48,44,in stock,MEM-35-C
ZCPSY-AS-M-CS,FC-CLT,426,38,388,120,48,47,in stock,CLT-60-C
ZCPSY-AS-M-CS,FC-SEA,476,11,465,120,48,52,in stock,SEA-59-D
ZCPSY-AS-M-CS,FC-DFW,175,9,166,120,48,19,in stock,DFW-59-D
ZCPSY-AS-M-CS,FC-EWR,162,6,156,120,48,18,in stock,EWR-36-F
ZCPSY-AS-M-CS,FC-RNO,286,22,264,120,48,31,in stock,RNO-01-E
ZCPSY-AS-M-CS,FC-CMH,379,38,341,120,48,42,in stock,CMH-25-E
ZCPSY-AS-M-RR,FC-MEM,72,11,61,80,32,12,low stock,MEM-37-A
ZCPSY-AS-M-RR,FC-CLT,230,26,204,80,32,38,in stock,CLT-45-B
ZCPSY-AS-M-RR,FC-SEA,97,4,93,80,32,16,in stock,SEA-04-B
ZCPSY-AS-M-RR,FC-DFW,41,3,38,80,32,6,low stock,DFW-56-C
ZCPSY-AS-M-RR,FC-EWR,12,1,11,80,32,2,critical,EWR-10-E
ZCPSY-AS-M-RR,FC-RNO,293,11,282,80,32,48,in stock,RNO-49-B
ZCPSY-AS-M-RR,FC-CMH,40,6,34,80,32,6,low stock,CMH-21-F
ZCPSY-AS-M-T0,FC-MEM,131,13,118,120,48,14,in stock,MEM-47-A
ZCPSY-AS-M-T0,FC-CLT,343,18,325,120,48,38,in stock,CLT-11-E
ZCPSY-AS-M-T0,FC-SEA,515,45,470,120,48,57,in stock,SEA-10-E
ZCPSY-AS-M-T0,FC-DFW,476,67,409,120,48,52,in stock,DFW-38-F
ZCPSY-AS-M-T0,FC-EWR,477,0,477,120,48,53,in stock,EWR-36-D
ZCPSY-AS-M-T0,FC-RNO,44,4,40,120,48,4,low stock,RNO-33-F
ZCPSY-AS-M-T0,FC-CMH,342,4,338,120,48,38,in stock,CMH-48-C
ZCPSY-AS-L-B0,FC-MEM,80,13,67,40,16,26,in stock,MEM-25-A
ZCPSY-AS-L-B0,FC-CLT,179,17,162,40,16,59,in stock,CLT-52-F
ZCPSY-AS-L-B0,FC-SEA,64,8,56,40,16,21,in stock,SEA-57-A
ZCPSY-AS-L-B0,FC-DFW,133,16,117,40,16,44,in stock,DFW-04-C
ZCPSY-AS-L-B0,FC-EWR,99,0,99,40,16,33,in stock,EWR-21-A
ZCPSY-AS-L-B0,FC-RNO,4,1,3,40,16,1,critical,RNO-26-D
ZCPSY-AS-L-B0,FC-CMH,7,1,6,40,16,2,critical,CMH-55-F
ZCPSY-AS-L-CS,FC-MEM,566,30,536,120,48,62,in stock,MEM-48-D
ZCPSY-AS-L-CS,FC-CLT,571,53,518,120,48,63,in stock,CLT-45-E
ZCPSY-AS-L-CS,FC-SEA,89,11,78,120,48,9,low stock,SEA-16-A
ZCPSY-AS-L-CS,FC-DFW,74,7,67,120,48,8,low stock,DFW-41-E
ZCPSY-AS-L-CS,FC-EWR,0,0,0,120,48,0,critical,EWR-04-F
ZCPSY-AS-L-CS,FC-RNO,90,12,78,120,48,10,low stock,RNO-22-A
ZCPSY-AS-L-CS,FC-CMH,262,17,245,120,48,29,in stock,CMH-33-A
ZCPSY-AS-L-RR,FC-MEM,293,20,273,80,32,48,in stock,MEM-23-B
ZCPSY-AS-L-RR,FC-CLT,3,1,2,80,32,0,critical,CLT-45-E
ZCPSY-AS-L-RR,FC-SEA,233,30,203,80,32,38,in stock,SEA-14-D
ZCPSY-AS-L-RR,FC-DFW,138,21,117,80,32,23,in stock,DFW-29-A
ZCPSY-AS-L-RR,FC-EWR,339,33,306,80,32,56,in stock,EWR-42-A
ZCPSY-AS-L-RR,FC-RNO,10,0,10,80,32,1,critical,RNO-38-C
ZCPSY-AS-L-RR,FC-CMH,300,41,259,80,32,50,in stock,CMH-58-F
ZCPSY-AS-L-T0,FC-MEM,96,5,91,40,16,32,in stock,MEM-43-D
ZCPSY-AS-L-T0,FC-CLT,60,3,57,40,16,20,in stock,CLT-51-B
ZCPSY-AS-L-T0,FC-SEA,141,9,132,40,16,47,in stock,SEA-34-D
ZCPSY-AS-L-T0,FC-DFW,51,5,46,40,16,17,in stock,DFW-53-E
ZCPSY-AS-L-T0,FC-EWR,70,2,68,40,16,23,in stock,EWR-16-A
ZCPSY-AS-L-T0,FC-RNO,158,26,132,40,16,52,in stock,RNO-09-D
ZCPSY-AS-L-T0,FC-CMH,190,9,181,40,16,63,in stock,CMH-21-C
ZCPSY-AS-XL-B0,FC-MEM,128,5,123,80,32,21,in stock,MEM-15-D
ZCPSY-AS-XL-B0,FC-CLT,140,15,125,80,32,23,in stock,CLT-45-E
ZCPSY-AS-XL-B0,FC-SEA,12,0,12,80,32,2,critical,SEA-09-F
ZCPSY-AS-XL-B0,FC-DFW,7,1,6,80,32,1,critical,DFW-35-E
ZCPSY-AS-XL-B0,FC-EWR,309,1,308,80,32,51,in stock,EWR-56-E
ZCPSY-AS-XL-B0,FC-RNO,93,2,91,80,32,15,in stock,RNO-28-A
ZCPSY-AS-XL-B0,FC-CMH,60,10,50,80,32,10,low stock,CMH-26-A
ZCPSY-AS-XL-CS,FC-MEM,574,34,540,120,48,63,in stock,MEM-38-A
ZCPSY-AS-XL-CS,FC-CLT,116,12,104,120,48,12,low stock,CLT-18-B
ZCPSY-AS-XL-CS,FC-SEA,3,0,3,120,48,0,critical,SEA-39-E
ZCPSY-AS-XL-CS,FC-DFW,566,48,518,120,48,62,in stock,DFW-33-F
ZCPSY-AS-XL-CS,FC-EWR,534,15,519,120,48,59,in stock,EWR-12-D
ZCPSY-AS-XL-CS,FC-RNO,509,72,437,120,48,56,in stock,RNO-23-D
ZCPSY-AS-XL-CS,FC-CMH,197,14,183,120,48,21,in stock,CMH-05-E
ZCPSY-AS-XL-RR,FC-MEM,4,1,3,40,16,1,critical,MEM-07-E
ZCPSY-AS-XL-RR,FC-CLT,156,13,143,40,16,52,in stock,CLT-17-A
ZCPSY-AS-XL-RR,FC-SEA,107,5,102,40,16,35,in stock,SEA-21-F
ZCPSY-AS-XL-RR,FC-DFW,143,7,136,40,16,47,in stock,DFW-28-B
ZCPSY-AS-XL-RR,FC-EWR,177,21,156,40,16,59,in stock,EWR-06-E
ZCPSY-AS-XL-RR,FC-RNO,148,11,137,40,16,49,in stock,RNO-43-E
ZCPSY-AS-XL-RR,FC-CMH,86,5,81,40,16,28,in stock,CMH-33-A
ZCPSY-AS-XL-T0,FC-MEM,288,2,286,80,32,48,in stock,MEM-08-A
ZCPSY-AS-XL-T0,FC-CLT,84,14,70,80,32,14,in stock,CLT-11-D
ZCPSY-AS-XL-T0,FC-SEA,385,15,370,80,32,64,in stock,SEA-47-D
ZCPSY-AS-XL-T0,FC-DFW,204,13,191,80,32,34,in stock,DFW-14-E
ZCPSY-AS-XL-T0,FC-EWR,43,4,39,80,32,7,low stock,EWR-10-A
ZCPSY-AS-XL-T0,FC-RNO,2,1,1,80,32,0,critical,RNO-10-A
ZCPSY-AS-XL-T0,FC-CMH,70,4,66,80,32,11,low stock,CMH-16-E
ZCPPM-AP-S-B0,FC-MEM,68,6,62,120,48,7,low stock,MEM-26-B
ZCPPM-AP-S-B0,FC-CLT,534,88,446,120,48,59,in stock,CLT-22-D
ZCPPM-AP-S-B0,FC-SEA,233,25,208,120,48,25,in stock,SEA-10-E
ZCPPM-AP-S-B0,FC-DFW,432,60,372,120,48,48,in stock,DFW-25-B
ZCPPM-AP-S-B0,FC-EWR,208,10,198,120,48,23,in stock,EWR-18-B
ZCPPM-AP-S-B0,FC-RNO,75,7,68,120,48,8,low stock,RNO-17-A
ZCPPM-AP-S-B0,FC-CMH,484,4,480,120,48,53,in stock,CMH-18-D
ZCPPM-AP-S-CS,FC-MEM,552,66,486,120,48,61,in stock,MEM-41-E
ZCPPM-AP-S-CS,FC-CLT,112,3,109,120,48,12,low stock,CLT-08-C
ZCPPM-AP-S-CS,FC-SEA,421,16,405,120,48,46,in stock,SEA-55-A
ZCPPM-AP-S-CS,FC-DFW,242,32,210,120,48,26,in stock,DFW-03-B
ZCPPM-AP-S-CS,FC-EWR,519,13,506,120,48,57,in stock,EWR-04-E
ZCPPM-AP-S-CS,FC-RNO,529,65,464,120,48,58,in stock,RNO-36-E
ZCPPM-AP-S-CS,FC-CMH,427,50,377,120,48,47,in stock,CMH-30-F
ZCPPM-AP-S-RR,FC-MEM,321,20,301,120,48,35,in stock,MEM-51-D
ZCPPM-AP-S-RR,FC-CLT,400,33,367,120,48,44,in stock,CLT-30-F
ZCPPM-AP-S-RR,FC-SEA,215,24,191,120,48,23,in stock,SEA-37-E
ZCPPM-AP-S-RR,FC-DFW,370,40,330,120,48,41,in stock,DFW-47-A
ZCPPM-AP-S-RR,FC-EWR,187,27,160,120,48,20,in stock,EWR-31-C
ZCPPM-AP-S-RR,FC-RNO,277,24,253,120,48,30,in stock,RNO-42-B
ZCPPM-AP-S-RR,FC-CMH,143,17,126,120,48,15,in stock,CMH-31-A
ZCPPM-AP-S-T0,FC-MEM,250,30,220,120,48,27,in stock,MEM-32-F
ZCPPM-AP-S-T0,FC-CLT,411,10,401,120,48,45,in stock,CLT-46-C
ZCPPM-AP-S-T0,FC-SEA,551,78,473,120,48,61,in stock,SEA-38-F
ZCPPM-AP-S-T0,FC-DFW,592,74,518,120,48,65,in stock,DFW-33-C
ZCPPM-AP-S-T0,FC-EWR,318,33,285,120,48,35,in stock,EWR-30-D
ZCPPM-AP-S-T0,FC-RNO,24,2,22,120,48,2,critical,RNO-34-F
ZCPPM-AP-S-T0,FC-CMH,498,62,436,120,48,55,in stock,CMH-36-F
